%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.transform.translation.x,field.transform.translation.y,field.transform.translation.z,field.transform.rotation.x,field.transform.rotation.y,field.transform.rotation.z,field.transform.rotation.w
1548944322256495400,68597,1548944322256495400,/world,vicon/target3/target3,-0.0547496901717,1.26478049286,0.0149806508167,-0.0466092024852,0.0397791648501,0.134032195315,0.989080669565
1548944322261487979,68598,1548944322261487979,/world,vicon/target3/target3,-0.0530199334358,1.26407604673,0.0166669055382,-0.0247776391973,0.0288853318503,0.139119034919,0.989544137633
1548944322266479798,68599,1548944322266479798,/world,vicon/target3/target3,-0.0545004149459,1.26475205071,0.01491138479,-0.035160807949,0.0328360848787,0.130614186204,0.990265339935
1548944322271501112,68600,1548944322271501112,/world,vicon/target3/target3,-0.0544219854305,1.26465269155,0.0149656394678,-0.0360989929307,0.0340695260026,0.129466859936,0.990340578935
1548944322276498481,68601,1548944322276498481,/world,vicon/target3/target3,-0.0545198353732,1.26469578357,0.0148932606021,-0.0361318234446,0.0348360953984,0.129577785941,0.99029820518
1548944322281525275,68602,1548944322281525275,/world,vicon/target3/target3,-0.0544168861365,1.26465892913,0.015014871459,-0.0367147168323,0.032331028598,0.130245833784,0.990274081727
1548944322286490930,68603,1548944322286490930,/world,vicon/target3/target3,-0.0544287484925,1.264688005,0.0149553837608,-0.037219231437,0.0331617167036,0.129385106648,0.990340609858
1548944322291387297,68604,1548944322291387297,/world,vicon/target3/target3,-0.0544371440416,1.26471266265,0.0149786057809,-0.0374160975037,0.0350952882125,0.128872277544,0.9903334249
1548944322296509559,68605,1548944322296509559,/world,vicon/target3/target3,-0.054398885148,1.26466530965,0.0150224356397,-0.0364662910558,0.0330947926315,0.130000836315,0.990290223558
1548944322301489931,68606,1548944322301489931,/world,vicon/target3/target3,-0.0544542742332,1.26468312832,0.0149041262622,-0.0374080895691,0.033868113123,0.129955150906,0.990234944092
1548944322306483135,68607,1548944322306483135,/world,vicon/target3/target3,-0.0544463595074,1.26465414868,0.0149251780547,-0.0349201756018,0.0332296368488,0.130077069279,0.990331423625
